id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,first_seen,last_seen,last_change,name,bvdidnumber
NK-5CA5VWyXhfUTaczU8M6ybb,LegalEntity,BEIJING RESEARCH INSTITUTE OF AUTOMATION FOR MACHINERY INDUSTRY CO. LTD.,,,cn,"NO. 1, TEACHING GATE, DESHENGMENWAI, XICHENG DISTRICT, 100120 BEIJING, CHN",QCCGLANYHK99,Reciprocal - 2024-09-12,,,US SAM Procurement Exclusions,2024-09-21T07:55:17,2025-01-07T07:55:02,2024-12-03T11:56:57,BEIJING RESEARCH INSTITUTE OF AUTOMATION FOR MACHINERY INDUSTRY CO. LTD.,CN9360643142
NK-5VLpnWiegyuyoqgYT8XT8k,LegalEntity,GRIB DIAMONDS,,,be,"SCHUPSTRAAT 21, 2018 ANTWERPEN, BEL",FEEEA15FVCW8,Reciprocal - 2023-09-14,,,US SAM Procurement Exclusions,2024-06-14T06:55:20,2025-01-07T07:55:02,2024-12-03T11:56:57,GRIB DIAMONDS,BE0845338469
NK-5WTu9kQ6PkRp4dRsMHk8s5,LegalEntity,SUPERWAVE GROUP,SUPERWAVE GROUP LLC,,ru,"15, KRASNAYA ZARYA TWN, VSEVOLOZHSKY DISTRICT, LENINGRAD REGION, RUS, 193149",YH4TC28YE6Y5;ZCZBFPD1JBX3,Reciprocal - 2024-10-30,,,US SAM Procurement Exclusions,2024-11-01T07:55:06,2025-01-07T07:55:02,2024-12-03T11:56:57,SUPERWAVE GROUP,RU74829808
NK-5XQ8KEhpCZU6j6cJtP3Ke8,Company,"TAWA SUPERMARKET, INC.",,,us,"6281 REGIO AVE, BUENA PARK, CA 90620, USA",P8AGCHXAUSK3,Reciprocal - 2007-01-11,,,US SAM Procurement Exclusions,2023-05-25T07:11:29,2025-01-07T07:55:02,2024-12-03T11:56:57,"TAWA SUPERMARKET, INC.",US138312830L
NK-5kP8QWkQqMtKau6XRmht8w,LegalEntity,JOINT STOCK COMPANY STAR,AO ODK-STAR;JSC UEC STAR,,ru,"UL. KUIBYSHEVA D. 140A, PERM, RUS, 614990",FBHEDBS9MGE3;FWW4A8RYUMV6,Reciprocal - 2023-09-14;Reciprocal - 2023-09-19,,,US SAM Procurement Exclusions,2024-06-14T06:55:20,2025-01-07T07:55:02,2024-12-03T11:56:57,JOINT STOCK COMPANY STAR,RU07543910
NK-5ouL8ReMU2v33QfharQEFE,LegalEntity,AKTSIONERNOE OBSHCHESTVO RUSGAZDOBYCHA,,,ru,"UL. VEREISKAYA D. 29, STR. 134, BTS VEREISKAYA PLAZA 3, FLOOR 7, MOSCOW, RUS, 121357",KJ5YF44PN1P5,Reciprocal - 2024-06-12,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,AKTSIONERNOE OBSHCHESTVO RUSGAZDOBYCHA,RU17000808
NK-5sWJG6cs7HVa5Mncep5Ckj,LegalEntity,IRAN CHEMICAL INDUSTRIES INVESTMENT COMPANY,IRAN CHEMICAL INDUSTRIES INVESTMENT COMPANY PUBLIC JOINT STOCK,,ir,"ISFAHAN, KM 15 OF ISFAHAN-TEHERAN ROAD, 8235144114, IRN",QXTFPMMXB7W3;SA9KDTSCC266,Reciprocal - 2022-09-29,,,US SAM Procurement Exclusions,2024-06-14T06:55:20,2025-01-07T07:55:02,2024-12-03T11:56:57,IRAN CHEMICAL INDUSTRIES INVESTMENT COMPANY,IR30202GN
NK-5yLmm7DbDCWveUH6hajFUK,LegalEntity,"NORTH NAVIGATION CONTROL TECHNOLOGY CO., LTD.",,,cn,"NO. 2, KECHUANG 15 STREET, ECONOMIC TECHNOLOGY DEVELOPMENT ZONE, BEIJING, CHN",DDLCYMLEBRJ5,Reciprocal - 2021-06-03,,,US SAM Procurement Exclusions,2024-06-14T06:55:20,2025-01-07T07:55:02,2024-12-03T11:56:57,"NORTH NAVIGATION CONTROL TECHNOLOGY CO., LTD.",CN31417PC
NK-64Tn53QyQdaMvcLabbEVEJ,Company,Coesa Engenharia LTDA.,COESA ENGENHARIA LTDA.;Coesa Engenharia LTDA,,br,"RUA JOAQUIM FLORIANO, N. 466, EDIFICIO CENTURY CORPORATE, SALA 402, PARTE 2, 04534-002, SAO PAULO -, Brazil;Rua Joaquim Floriano n. 466, Edificio Century Corporate Sala 402, Parte 2 04534-002, Sao Paulo Brazil;Rua Joaquim Floriano, n. 466, Edificio Century Corporate, Sala 402, Parte 2, 04534-002, Sao Paulo, BRAZIL;Rua Joaquim Floriano, n. 466, Edificio Century Corporate, Sala 402, Parte 87, 04534-002, Sao Paulo, BRAZIL",,"CROSS-DEBARMENT: IADB - 2022-03-18 - 2025-03-17;Collusive and corrupt practices - 2022-03-18 - 2025-03-17;Cross Debarment: IDB - 2022-05-02 - 2025-03-17;Debarment w/ conditional release - Corruption, Collusion - 2022-03-18 - 2025-03-17;Debarred - Cross-Debarment: IDB - 2022-05-03 - 2025-03-17",,,African Development Bank Debarred Entities;Asian Development Bank Sanctions;EBRD Ineligible Entities;Inter-American Development Bank Sanctions;WorldBank Debarred Providers,2023-04-20T12:18:15,2025-01-07T15:03:01,2024-11-29T06:30:03,Coesa Engenharia LTDA.,BR13578349000157
NK-6EcAM5Drn9U2nYbvUUZD4F,Company,Beijing Institute of Technology,,,,,,Section 1286 of the John S. McCain National Defense Authorization Act for Fiscal Year 2019 (Public Law 115 - 232),,,US Special Legislative Exclusions,2024-05-02T00:00:00,2024-07-09T00:00:00,2024-05-02T00:00:00,Beijing Institute of Technology,CN9360836585
NK-6WNf8SAqiGbWiPZQirdCSr,LegalEntity,IBS SOFT LTD,OOO IBS SOFT,,ru,"UL. SKLADOCHNAYA D. 3, STR. 1, MOSCOW, RUS, 127434",DBPJDYZ9UKZ5;HAQ3GAVNKTA3,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,IBS SOFT LTD,RU69706676
NK-6Zvc5AiruoUuEaPnx6kVs6,LegalEntity,"DANDONG XIANGHE TRADING CO., LTD.",,,cn,,T51JU3N71XB8,Reciprocal - 2017-11-21,,,US SAM Procurement Exclusions,2024-06-14T06:55:20,2025-01-07T07:55:02,2024-12-03T11:56:57,"DANDONG XIANGHE TRADING CO., LTD.",CN9363840926
NK-6eEqvgSrZbUFxmWH2CXE7X,LegalEntity,JOINT STOCK COMPANY SITRONICS KT,SITRONICS KT JSC,,ru,"PR-KT MALYI V.O D.54, KORP 5 LIT.P, SAINT PETERSBURG, RUS, 199178",EH7KV251WUS6;KN96ZMNBAJS8,Reciprocal - 2024-06-12,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,JOINT STOCK COMPANY SITRONICS KT,RU96847942
NK-6qurmjRKqgJyECimd2wGy7,LegalEntity,KVANTUM LLC,LIMITED LIABILITY COMPANY QUANTUM,,ru,"POM. 3/1, STR. 1, D. 16 VYBORGSKAYA, MOSCOW, RUS, 125212",FM43ZA7FEG58;Q13CLF8CQE39,Reciprocal - 2024-08-23,,,US SAM Procurement Exclusions,2024-09-21T07:55:17,2025-01-07T07:55:02,2024-12-03T11:56:57,KVANTUM LLC,RU42866794N
NK-6sfEe2d9qSQzprVpJysUFH,LegalEntity,KOD BEZOPASNOSTI,LLC SECURITY CODE,,ru,"1-I NAGATINSKII PROEZD D. 10, STR. 1, MOSCOW, RUS, 115230",C8DDC62UN851;U2ELXUKGQKS6,Reciprocal - 2024-02-23,,,US SAM Procurement Exclusions,2024-06-14T06:55:20,2025-01-07T07:55:02,2024-12-03T11:56:57,KOD BEZOPASNOSTI,RU88338853
NK-7DEFhYyoEjrdh4jFCtX3zn,LegalEntity,WUHAN TIANYU INFORMATION INDUSTRY CO LTD,,,cn,"HUBEI, CHN",L616DP8L7RU8,Reciprocal - 2024-06-12,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,WUHAN TIANYU INFORMATION INDUSTRY CO LTD,CN40389PC
NK-7GvN33FTrJAqWstSDStf6Q,LegalEntity,JOINT STOCK COMPANY POLEMA,,,ru,"BUILDING 3, PRZHEVALSKOVO STREET, TULA, RUS, 300016;UL. PRZHEVALSKOGO D. 3, TULA, RUS, 300016",KGAHH8TMDDJ6;L17APMKF18K7,Reciprocal - 2024-06-12,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,JOINT STOCK COMPANY POLEMA,RU24658661
NK-7mDHGtzTezwLQ3jK3rMhwZ,Company,MRF INC,"MRF, INC",,us,"3365 BURNS RD, PALM BEACH, FL 33410;3365 BURNS RD, WEST PALM BEACH, FL 334104326, USA",H8FQC7PQJZ53,Reciprocal - 2007-07-19;Reciprocal - 2007-09-12;US HHS OIG List of Excluded Individuals/Entities - 1128b8 - 2007-07-19,,,US Health and Human Sciences Inspector General Exclusions;US SAM Procurement Exclusions,2024-05-08T21:57:02,2025-01-07T07:55:02,2024-12-03T11:56:57,MRF INC,JP4290001059301
NK-7mDHGtzTezwLQ3jK3rMhwZ,Company,MRF INC,"MRF, INC",,us,"3365 BURNS RD, PALM BEACH, FL 33410;3365 BURNS RD, WEST PALM BEACH, FL 334104326, USA",H8FQC7PQJZ53,Reciprocal - 2007-07-19;Reciprocal - 2007-09-12;US HHS OIG List of Excluded Individuals/Entities - 1128b8 - 2007-07-19,,,US Health and Human Sciences Inspector General Exclusions;US SAM Procurement Exclusions,2024-05-08T21:57:02,2025-01-07T07:55:02,2024-12-03T11:56:57,MRF INC,JP8010001012523
NK-8CY7reVTX7TTDrjY7CQZTt,LegalEntity,LLC PLANAR,PLANAR ELEMENTS;THE PLANAR COMPANY,,ru,"OFFICE 1, 76 LIKHVINTSEVA ST., IZHEVSK, RUS, 426034",PBADB3ENRKG5;PBB2BVF8YU97,Reciprocal - 2022-03-03,,,US SAM Procurement Exclusions,2024-11-02T07:55:02,2025-01-07T07:55:02,2024-12-03T11:56:57,LLC PLANAR,RU39399461
NK-8EtHRPboi8rr4wz5aRjF5u,Company,"Gezhouba Group Logistics Co., Ltd.",,,cn,2 Shiling Road Yichang City Hubei Province People's Republic of China,,Fraudulent Practice - 2024-07-01 - 2025-05-31,,,EBRD Ineligible Entities,2024-07-04T01:37:03,2025-01-07T01:37:02,2024-11-29T01:37:04,"Gezhouba Group Logistics Co., Ltd.",CN9366708080
NK-8LwKX3fDaapiJJq65kYxZR,LegalEntity,PUBLIC JOINT STOCK COMPANY AVTODIZEL YAROSLAVL MOTOR PLANT,,,ru,"PROSPEKT OKTYABRYA ZD. 75, YAROSLAVL, RUS, 150040",HFWYUTBAUZ97,Reciprocal - 2024-05-01,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,PUBLIC JOINT STOCK COMPANY AVTODIZEL YAROSLAVL MOTOR PLANT,RU05011965
NK-8NVhkFoSSWJJhnTfsctuQj,LegalEntity,XH SMART TECH CHINA CO LTD,XINGHAN INTELLIGENT TECHNOLOGY CO LTD,,cn,"NO. 6 HENGLI INDUSTRY ZONE, LIANFENG ROAD, 519060 ZHUHAI, CHN",YETZHCTTAUD5;ZCAEDCYJ4N13,Reciprocal - 2024-10-30,,,US SAM Procurement Exclusions,2024-11-01T07:55:06,2025-01-07T07:55:02,2024-12-03T11:56:57,XH SMART TECH CHINA CO LTD,CN44824PC
NK-8fWQ7fMHjUvY6sHsJDVjx9,LegalEntity,SOLLERS-FINANCE LLC,SOLLERS-FINANCE LIMITED LIABILITY COMPANY;SOVCOMBANK LEASING LLC,,ru,"UL. VAVILOVA D. 24, STR. 1, MOSCOW, RUS, 119334",C1UHLET1XB85;ND9UUG79F1E6;NJUTC3QV3MC9,Reciprocal - 2022-02-24,,,US SAM Procurement Exclusions,2024-06-14T06:55:20,2025-01-07T07:55:02,2024-12-03T11:56:57,SOLLERS-FINANCE LLC,RU84856887
NK-8hzc4CybKsWXa9tYmxZGQK,LegalEntity,GHADIR INVESTMENT COMPANY,,,ir,"TEHRAN, 341 WEST MIRDAMAD BOULEVARD, IRN",DZ3VPTN6MS63;K8GTXHX84XE5;WXY9B1XYE3Z6,Reciprocal;Reciprocal - 2016-01-16,,,US SAM Procurement Exclusions,2024-06-14T06:55:20,2025-01-07T07:55:02,2024-12-03T11:56:57,GHADIR INVESTMENT COMPANY,IR30239GN
NK-92WDXaH2g9ptJmnfgcgpxM,LegalEntity,KVT-RUS,"KBT-RUS;KVT-RUS LLC;KVT-RUS, OOO;LIMITED LIABILITY COMPANY KVT-RUS",,ru,"6,2 PUDOVKINA ST., MOSCOW, RUS, 119285",KY7VHHL7D9E7;L1P5BKG17KN9;L1QFXQVBEF45;T3KDML3M7428;XSHEMG1ND3A7,Reciprocal - 2021-01-19,,,US SAM Procurement Exclusions,2024-06-14T06:55:20,2025-01-07T07:55:02,2024-12-03T11:56:57,KVT-RUS,RU90536454
NK-9Jw3VJsfPatkvDQbrQWC7n,LegalEntity,PARSIAN BANK,,,ir,"TEHRAN, NO. 4, ZARAFSHAN STREET, SHAHID FARAHZADI BOULEVARD, SHARAK GHODS, IRN",E7ACUY6FLYA1,Reciprocal - 2018-10-16,,,US SAM Procurement Exclusions,2024-06-14T06:55:20,2025-01-07T07:55:02,2024-12-03T11:56:57,PARSIAN BANK,IRFEB19945
NK-9V9w8sfEF64d9ATa3csKkW,Company,Mivne Real Estate (K.D) Ltd.,Industrial Buildings Corporation Ltd,,,,,,,,OHCHR List of Companies Linked to Illegal Settlement in the West Bank,2023-06-30T00:00:00,2023-06-30T00:00:00,2023-06-30T00:00:00,Mivne Real Estate (K.D) Ltd.,IL30060GE
NK-9YjU2Urc7ximFg4ejqr4do,LegalEntity,Hebei Construction Group Corporation Limited,HEBEI CONSTRUCTION GROUP CORPORATION LIMITED;河北建设集团股份有限公司,,cn,"NO. 125, LUGANG ROAD, JINGXIU DISTRICT, BAODING CITY, HEBEI PROVINCE, China;No. 125, Lugang Road Jingxiu District Baoding City Hebei Province Peoples Republic of China;No. 125, Lugang Road, Jingxiu District, Baoding City, Hebei Province, People’s Republic of China",,Accepted Proposed Sanction - Violated Integrity Principles and Guidelines 2.A(ii). Sanction violation. - 2024-07-22 - 2027-07-22;Cross Debarment: ADB - 2024-08-22 - 2027-07-22;Fraudulent practice - 2024-07-22 - 2027-07-22,,,Asian Development Bank Sanctions;EBRD Ineligible Entities;WorldBank Debarred Providers,2024-07-24T06:30:04,2025-01-07T15:03:01,2024-11-29T06:30:03,Hebei Construction Group Corporation Limited,HK0026003767
NK-9kxJ5Tv5u3RPLowTLQVRt5,LegalEntity,AO EVRAZ MARKET,EVRAZ METALL INPROM OAO,,ru,"9, UL. KHIMICHESKAYA, TAGANROG, ROSTOV REGION, RUS, 347913",F6G5BRKTFW88;PMXFCTY1KKL9,Reciprocal - 2024-08-23,,,US SAM Procurement Exclusions,2024-09-21T07:55:17,2025-01-07T07:55:02,2024-12-03T11:56:57,AO EVRAZ MARKET,RU44028369
NK-9s2CzySRK82s6ZyW97CgPf,LegalEntity,JAM PETROCHEMICAL COMPANY,,,ir,"ASSALUYEH, BOUSHEHR PROVINCE, PARS SPECIAL ECONOMIC ZONE, IRN",KNF4R7AEZWH8,Reciprocal,,,US SAM Procurement Exclusions,2024-06-14T06:55:20,2025-01-07T07:55:02,2024-12-03T11:56:57,JAM PETROCHEMICAL COMPANY,IR30319GN
NK-A9k64aAuj5VUy5fyh5t4jX,LegalEntity,PARS PETROCHEMICAL COMPANY,,,ir,"ASSALUYEH, BUSHEHR, PARS SPECIAL ECONOMIC ENERGY ZONE, PO BOX 163-75391, IRN;ASSALUYEH, PARS SPECIAL ECONOMIC ENERGY ZONE, PO BOX 163-75391, BUSHEHR, IRN",DMTYHK1SASP7;EKW7RFCE9AA1;ER2DMWDARWJ4,Reciprocal;Reciprocal - 2016-01-16,,,US SAM Procurement Exclusions,2024-06-14T06:55:20,2025-01-07T07:55:02,2024-12-03T11:56:57,PARS PETROCHEMICAL COMPANY,IR30458GN
NK-AXwPnRhBYukbCjcAwiSYJn,LegalEntity,MACHINE SAZI ARAK CO. LTD.,MACHINE SAZI ARAK COMPANY P J S C;MACHINE SAZI ARAK SSA;MASHIN SAZI ARAK,,ir,"ARAK, MARKAZI PROVINCE, ARAK, KM 4 TEHRAN ROAD, IRN",VVMVZSUUYCV9,Reciprocal,,,US SAM Procurement Exclusions,2024-06-14T06:55:20,2025-01-07T07:55:02,2024-12-03T11:56:57,MACHINE SAZI ARAK CO. LTD.,IR30177GN
NK-Au23uPmiabxJZQSG6DyqCc,LegalEntity,"JINHOU INTERNATIONAL HOLDINGS CO., LTD.",,,cn,"NO. 106, HEPING ROAD, WEIHAI, SHANDONG, CHN",CLQJV6MR42N3,Reciprocal - 2017-08-22,,,US SAM Procurement Exclusions,2024-06-14T06:55:20,2025-01-07T07:55:02,2024-12-03T11:56:57,"JINHOU INTERNATIONAL HOLDINGS CO., LTD.",CN9380918062
NK-AwEHg6YRPPzsBEXEBwXx9x,Company,"Costar Group Co., Ltd.","COSTAR GROUP CO., LTD.;Costar;Costar Group Co., Ltd. (Costar)*",,cn,"508, GONGYE ROAD, 473003 NANYANG, CHN",DD8TF62ZMUT3,Reciprocal - 2021-06-03;Section 1260H of the William M. (“Mac”) Thornberry National Defense Authorization Act for Fiscal Year 2021 (Public Law 116-283) - 2021-06-03,,,US DoD Chinese military companies;US SAM Procurement Exclusions,2024-01-31T00:00:00,2025-01-07T07:55:02,2024-12-03T11:56:57,"Costar Group Co., Ltd.",US522091509
NK-B62yrAabqZ5jF9PtjsMidg,LegalEntity,LIMITED LIABILITY COMPANY VOSTOKGEOLOGIA,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU VOSTOKGEOLOGIYA,,ru,"D. 35B STR. 9, UL. TRAKTOVAYA, CHITA, ZABAYKALSKIY KRAY, RUS, 672014",F89QB6GK49K5;PQGAQ7JYP2B4,Reciprocal - 2024-08-23,,,US SAM Procurement Exclusions,2024-09-21T07:55:17,2025-01-07T07:55:02,2024-12-03T11:56:57,LIMITED LIABILITY COMPANY VOSTOKGEOLOGIA,RU96244925
NK-B63EA4z33DvPBEx33FKmwn,LegalEntity,PINGTAN MARINE ENTERPRISE LTD.,,,ky,,UCPJDX8FA959,Reciprocal - 2022-12-09,,,US SAM Procurement Exclusions,2024-06-14T06:55:20,2025-01-07T07:55:02,2024-12-03T11:56:57,PINGTAN MARINE ENTERPRISE LTD.,KY40145WB
NK-B8TBrJKitzagLKPkeNMrDV,LegalEntity,DANDONG HONGXIANG INDUSTRIAL DEVELOPMENT CO LTD,,,cn,"DANDONG, CHN",QJC3UNLSMJ37;UHQAXEBLBTW7,Reciprocal - 2016-09-26,,,US SAM Procurement Exclusions,2024-06-14T06:55:20,2025-01-07T07:55:02,2024-12-03T11:56:57,DANDONG HONGXIANG INDUSTRIAL DEVELOPMENT CO LTD,CN9361090645
NK-BPZ685S4jfmL5a9ySxXAcL,LegalEntity,SOLMAR,,,lb,"ATRIUM BUILDING, WEYGAND STREET CENTRAL DISTRICT, BEIRUT, LBN",HFQ1H4HEBD31,Reciprocal,,,US SAM Procurement Exclusions,2024-06-14T06:55:20,2025-01-07T07:55:02,2024-12-03T11:56:57,SOLMAR,FR326876901
NK-Beoz6UAE2rhorRNnuMysM9,Person,CHARLES KING,CHARLES MICHAEL;CHARLES MICHAEL KING;CHARRES KING;HILLTOP PACKAGING;HILLTOP PACKING LLC;KING CHARLES;KINGS BERRY FARM LLC;M. CHARLES;MICHAEL CHARLES;SUNSHINE FARM LLC,,us,"WAYCROSS, GA 31503, USA",,Reciprocal - 2024-04-05 - 2027-04-04,,,US SAM Procurement Exclusions,2024-04-11T07:55:38,2025-01-07T07:55:02,2024-10-11T13:01:00,CHARLES KING,US123974746L
NK-BidBkgEh4mnCenn5mGMmn8,Company,"China Gezhouba Group Construction Engineering Co., Ltd.",,,cn,"Building 2, Class E Industrial Building International Jewelry City Kunming Export Processing Zone Kunming Economic and Technological Development Zone Kunming People's Republic of China;No. 31, Zhenping Road Yichang City Hubei Province People's Republic of China",,Fraudulent Practice - 2024-07-01 - 2025-05-31,,,EBRD Ineligible Entities,2024-07-04T01:37:03,2025-01-07T01:37:02,2024-11-29T01:37:04,"China Gezhouba Group Construction Engineering Co., Ltd.",CN9362735612
NK-Bwaegqg9crk9SDGwg8GqfQ,LegalEntity,IRASCO S.R.L.,IRASCO ITALY,,it,"VIA DI FRANCIA 3, 16149 GENOA, ITA",WHKFNNDNANC6,Reciprocal,,,US SAM Procurement Exclusions,2024-06-14T06:55:20,2025-01-07T07:55:02,2024-12-03T11:56:57,IRASCO S.R.L.,IT03465490104
NK-C9N8mW2mkfMpo7UeKHC74M,LegalEntity,PUBLIC JOINT STOCK COMPANY SELIGDAR,,,ru,"UL. 26 PIKET, D. 12, ALDAN, RUS, 678900",L1YTBEBY9LB5,Reciprocal - 2024-06-12,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,PUBLIC JOINT STOCK COMPANY SELIGDAR,RU97550871
NK-CAViQBihTQRg7AXcqGEHkA,LegalEntity,BARUS,BARUS LIMITED LIABILITY COMPANY;OOO BARUS,,ru,"32 LENINSKY PROSPEKT, FLOOR 1, OFFICE IB, ROOM 1, MOSCOW, RUS, 119334",MLBRQ9CGCCC7;QAP9JC7CVB36;QAQYZNUYE4E3,Reciprocal - 2022-04-06,,,US SAM Procurement Exclusions,2024-06-14T06:55:20,2025-01-07T07:55:02,2024-12-03T11:56:57,BARUS,RU76429349
NK-CAViQBihTQRg7AXcqGEHkA,LegalEntity,BARUS,BARUS LIMITED LIABILITY COMPANY;OOO BARUS,,ru,"32 LENINSKY PROSPEKT, FLOOR 1, OFFICE IB, ROOM 1, MOSCOW, RUS, 119334",MLBRQ9CGCCC7;QAP9JC7CVB36;QAQYZNUYE4E3,Reciprocal - 2022-04-06,,,US SAM Procurement Exclusions,2024-06-14T06:55:20,2025-01-07T07:55:02,2024-12-03T11:56:57,BARUS,RU41978218N
NK-CHazKsq73xJkkm7YUa8iuJ,LegalEntity,MIG ELEKTRO,,,ru,"UL. SHCHERBAKOVSKAYA D. 53, KORP. 17, MOSCOW, RUS, 105187",XZB4E1FGLRG6,Reciprocal - 2024-10-30,,,US SAM Procurement Exclusions,2024-11-01T07:55:06,2025-01-07T07:55:02,2024-12-03T11:56:57,MIG ELEKTRO,RU29346207
NK-CpG2UewsPfudGj5AqyFEdj,LegalEntity,LIMITED LIABILITY COMPANY RESURS,,,ru,"UL. AERODROMNAYA D. 6, LIT. B, POMESHCH. 7.2, SAINT PETERSBURG, RUS, 197348",U2NEJMTM5GF9,Reciprocal - 2024-02-23,,,US SAM Procurement Exclusions,2024-06-14T06:55:20,2025-01-07T07:55:02,2024-12-03T11:56:57,LIMITED LIABILITY COMPANY RESURS,RU87163558
NK-Cw5NAWjMGwHnNgQejkaUqi,LegalEntity,Ernst & Young LLP,ERNST & YOUNG LLP;Ernst & Young LLP - Kenya,,ke,"KENYA RE TOWERS, OFF RAGATI ROAD, UPPER HILL, P.O. BOX 44286-00100, NAIROBI, Kenya;Kenya Re Towers, off Ragati Road Upper Hill P.O. Box 44286-00100 Nairobi Kenya;Kenya Re Towers, off Ragati Road, Upper Hill, P.O. Box 44286-00100, Nairobi, Kenya",,Debarred - Cross-Debarment: WB - 2024-06-27 - 2026-12-24;Fraudulent and Corrupt Practices - 2024-06-25 - 2026-12-24,,,Asian Development Bank Sanctions;EBRD Ineligible Entities;WorldBank Debarred Providers,2024-06-26T15:03:03,2025-01-07T15:03:01,2024-11-29T06:30:03,Ernst & Young LLP,GBOC300001
NK-Cw5NAWjMGwHnNgQejkaUqi,LegalEntity,Ernst & Young LLP,ERNST & YOUNG LLP;Ernst & Young LLP - Kenya,,ke,"KENYA RE TOWERS, OFF RAGATI ROAD, UPPER HILL, P.O. BOX 44286-00100, NAIROBI, Kenya;Kenya Re Towers, off Ragati Road Upper Hill P.O. Box 44286-00100 Nairobi Kenya;Kenya Re Towers, off Ragati Road, Upper Hill, P.O. Box 44286-00100, Nairobi, Kenya",,Debarred - Cross-Debarment: WB - 2024-06-27 - 2026-12-24;Fraudulent and Corrupt Practices - 2024-06-25 - 2026-12-24,,,Asian Development Bank Sanctions;EBRD Ineligible Entities;WorldBank Debarred Providers,2024-06-26T15:03:03,2025-01-07T15:03:01,2024-11-29T06:30:03,Ernst & Young LLP,IN0017097542
NK-CxSHEyP9oTStSbtQ2eK8Po,LegalEntity,SKODA JS A.S.,,,cz,"ORLIK 266, PLZEN - MESTO PSC 316 06, PLZEN, CZE",ETKGHJV1JSL6;HCX3HE3FNNG8,Reciprocal - 2016-09-01,,,US SAM Procurement Exclusions,2024-06-14T06:55:20,2025-01-07T07:55:02,2024-12-03T11:56:57,SKODA JS A.S.,CZ25235753
NK-DA482mCKdnZNQ3W97jp4T8,LegalEntity,"CHINA AEROSPACE TIMES ELECTRONICS CO., LTD",,,cn,"HIGH-TECHNOLOGY INDUSTRIAL ZONE, ECONOMIC & TECHNOLOGICAL DEVELOPMENT ZONE, 430056 WUHAN, CHN",DCRZR9WMJJG8,Reciprocal - 2021-06-03,,,US SAM Procurement Exclusions,2024-06-14T06:55:20,2025-01-07T07:55:02,2024-12-03T11:56:57,"CHINA AEROSPACE TIMES ELECTRONICS CO., LTD",CN9360644207
NK-DGR3DnMs8Vr9yREt2xFNwd,LegalEntity,BEIJING DEEPCOOL INDUSTRIES CO LTD,BEIJING XINQUANSHENG TECHNOLOGY CO LTD,,cn,"ROOM 101-30, FLOOR 1-4, BUILDING 10, YARD 9, DIJIN ROAD, HAIDIAN DISTRICT, 100000 BEIJING, CHN",ESV4EMG4VDC1;L3L8ZXH8WRV5,Reciprocal - 2024-06-12,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,BEIJING DEEPCOOL INDUSTRIES CO LTD,CN9410047961
NK-DGR3DnMs8Vr9yREt2xFNwd,LegalEntity,BEIJING DEEPCOOL INDUSTRIES CO LTD,BEIJING XINQUANSHENG TECHNOLOGY CO LTD,,cn,"ROOM 101-30, FLOOR 1-4, BUILDING 10, YARD 9, DIJIN ROAD, HAIDIAN DISTRICT, 100000 BEIJING, CHN",ESV4EMG4VDC1;L3L8ZXH8WRV5,Reciprocal - 2024-06-12,,,US SAM Procurement Exclusions,2024-09-20T07:55:13,2025-01-07T07:55:02,2024-12-03T11:56:57,BEIJING DEEPCOOL INDUSTRIES CO LTD,CN9380340236
NK-DdinxMnVYTD5VQL7P2uhV3,Company,Progressive Constructions Limited,PROGRESSIVE CONSTRUCTIONS LIMITED,,in,"7TH FLOOR, RAGHAVA NORTH BLOCK, RAGHAVA RATNA TOWERS, CHIRAG ALI LANE, ABIDS, HYDERABAD, 500 001, ANDHRA PRADESH -, India;7TH FLOOR, RAGHAVA NORTH BLOCK, RAGHAVA RATNA TOWERS, CHIRAG ALI LANE, ABIDS, HYDERABAD, 500 001, ANDHRA PRADESH India;7th Floor, Raghava North Block, Raghava Ratna Towers, Chirag Ali Lane, Abids, Hyderabad, 500 001, Andhra Pradesh, India",,"Debarred - Cross-Debarment: WB - 2014-01-09 - 2024-11-25;Fraud - 2013-11-26 - 2024-11-25;Fraudulent Practice;Procurement Guidelines, 1.14(a)(ii) - 2013-11-26 - 2999-12-31",,,Asian Development Bank Sanctions;EBRD Ineligible Entities;Inter-American Development Bank Sanctions;WorldBank Debarred Providers,2023-04-20T12:18:15,2025-01-07T15:03:01,2024-11-29T06:30:03,Progressive Constructions Limited,IN0000219221
